step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time
4430,8,0.88,0.0692,,
4431,8,1.0,0.0583,,
4432,6,1.13,0.0505,,
4433,6,1.22,0.0526,,
4434,6,1.3,0.0553,,
4435,6,1.45,0.0655,,
4436,4,1.55,0.058,,
4437,4,1.76,0.0457,,
4438,7,2.05,0.0725,,
4439,8,0.32,0.0689,,
4440,8,0.32,0.049,,
4441,7,0.35,0.0345,,
4442,6,0.15,0.0574,,
4443,6,0.19,0.0579,,
4444,4,0.24,0.0589,,
4445,4,0.27,0.0627,,
4446,4,0.0,0.0671,,
4447,2,0.0,0.0744,,
4448,1,0.04,0.0826,,
4449,1,0.08,0.0776,,
4450,5,0.13,0.098,,
4451,7,0.17,0.0821,,
4452,7,0.0,0.0647,,
4453,9,0.04,0.0804,,
4454,9,0.0,0.0804,,
4455,9,0.0,0.0788,,
4456,8,0.0,0.0708,,
4457,8,0.0,0.0832,,
4458,9,0.07,0.0847,,
4459,7,0.14,0.0949,,
4460,6,0.25,0.0978,,
4461,5,0.36,0.1158,,
4462,8,0.48,0.0831,,
4463,8,0.65,0.0702,,
4464,9,0.84,0.086,,
4465,12,0.69,0.0388,,
4466,12,0.82,0.0379,,
4467,10,0.61,0.0382,,
4468,10,0.52,0.051,,
4469,9,0.62,0.0574,,
4470,8,0.69,0.076,,
4471,7,0.84,0.0896,,
4472,7,0.72,0.0579,,
4473,6,0.88,0.0583,,
4474,8,1.04,0.0597,,
4475,8,0.48,0.0572,,
4476,8,0.36,0.0564,,
4477,8,0.17,0.0688,,
4478,8,0.24,0.0675,,
4479,7,0.07,0.0402,,
4480,7,0.0,0.062,,
4481,5,0.0,0.0758,,
4482,5,0.0,0.0889,,
4483,5,0.0,0.089,,
4484,4,0.0,0.097,,
4485,4,0.04,0.0982,,
4486,4,0.12,0.0931,,
4487,5,0.25,0.0912,,
4488,5,0.38,0.0904,,
4489,5,0.43,0.0589,,
4490,5,0.54,0.073,,
4491,5,0.69,0.0583,,
4492,5,0.81,0.0696,,
4493,5,0.29,0.0447,,
4494,4,0.0,0.0501,,
4495,3,0.0,0.0529,,
4496,1,0.0,0.0583,,
4497,1,0.05,0.0569,,
4498,4,0.05,0.0617,,
4499,4,0.11,0.0478,,
4500,4,0.0,0.0489,,
4501,4,0.0,0.0714,,
4502,4,0.0,0.0615,,
4503,4,0.0,0.0629,,
4504,4,0.0,0.069,,
4505,4,0.0,0.0659,,
4506,3,0.0,0.0625,,
4507,2,0.0,0.0727,,
4508,1,0.03,0.0915,,
4509,1,0.04,0.0994,,
4510,3,0.07,0.0901,,
4511,7,0.0,0.1071,,
4512,7,0.0,0.0922,,
4513,7,0.0,0.0919,,
4514,9,0.0,0.0767,,
4515,12,0.0,0.0668,,
4516,12,0.04,0.0689,,
4517,12,0.08,0.0495,,
4518,12,0.12,0.0471,,
4519,11,0.0,0.0549,,
4520,9,0.08,0.0509,,
4521,8,0.13,0.0591,,
4522,10,0.22,0.0494,,
4523,10,0.32,0.0499,,
4524,8,0.43,0.0451,,
4525,8,0.25,0.0454,,
4526,7,0.29,0.0572,,
4527,7,0.38,0.0579,,
4528,7,0.46,0.0599,,
4529,6,0.13,0.0368,,
4530,6,0.0,0.0692,,
4531,5,0.0,0.0677,,
4532,3,0.0,0.0679,,
4533,3,0.04,0.0784,,
4534,5,0.09,0.0709,,
4535,6,0.14,0.0694,,
4536,5,0.0,0.054,,
4537,4,0.0,0.0735,,
4538,4,0.0,0.0563,,
4539,4,0.0,0.0441,,
4540,4,0.0,0.0566,,
4541,4,0.0,0.0578,,
4542,4,0.0,0.0736,,
4543,2,0.0,0.0528,,
4544,2,0.0,0.0667,,
4545,3,0.05,0.0774,,
4546,5,0.09,0.0593,,
4547,5,0.14,0.0645,,
4548,5,0.18,0.0638,,
4549,5,0.0,0.0644,,
4550,5,0.0,0.0645,,
4551,5,0.0,0.0584,,
4552,4,0.0,0.0779,,
4553,4,0.0,0.0674,,
4554,3,0.0,0.0693,,
4555,4,0.0,0.0732,,
4556,5,0.0,0.0764,,
4557,5,0.05,0.0693,,
4558,8,0.1,0.0734,,
4559,8,0.16,0.0508,,
4560,9,0.22,0.0252,,
4561,9,0.0,0.0516,,
4562,8,0.0,0.0419,,
4563,8,0.0,0.0317,,
4564,7,0.04,0.0403,,
4565,5,0.08,0.05,,
4566,4,0.12,0.0756,,
4567,4,0.21,0.0749,,
4568,4,0.33,0.0661,,
4569,4,0.48,0.0701,,
4570,7,0.52,0.0915,,
4571,10,0.7,0.0671,,
4572,9,0.5,0.0577,,
4573,10,0.42,0.0597,,
4574,10,0.46,0.079,,
4575,10,0.58,0.0843,,
4576,10,0.69,0.0658,,
4577,10,0.84,0.0672,,
4578,11,0.32,0.0732,,
4579,10,0.0,0.0723,,
4580,6,0.0,0.093,,
4581,6,0.0,0.095,,
4582,8,0.0,0.0706,,
4583,8,0.04,0.0641,,
4584,8,0.13,0.0602,,
4585,8,0.07,0.06,,
4586,8,0.11,0.0617,,
4587,7,0.19,0.0696,,
4588,7,0.28,0.0477,,
4589,6,0.12,0.0835,,
4590,6,0.0,0.0826,,
4591,5,0.0,0.067,,
4592,4,0.04,0.0855,,
4593,4,0.11,0.0793,,
4594,7,0.19,0.0916,,
4595,6,0.15,0.0597,,
4596,6,0.19,0.062,,
4597,5,0.21,0.0677,,
4598,5,0.25,0.0797,,
4599,5,0.3,0.0863,,
4600,9,0.0,0.1054,,
4601,9,0.0,0.0901,,
4602,8,0.0,0.0646,,
4603,8,0.04,0.0858,,
4604,6,0.17,0.065,,
4605,5,0.29,0.0857,,
4606,8,0.43,0.08,,
4607,8,0.57,0.0404,,
4608,7,0.7,0.0556,,
4609,5,0.7,0.048,,
4610,4,0.81,0.0658,,
4611,4,0.65,0.0692,,
4612,4,0.8,0.0668,,
4613,4,0.0,0.0557,,
4614,4,0.04,0.0664,,
4615,3,0.0,0.0504,,
4616,2,0.05,0.0534,,
4617,2,0.14,0.0758,,
4618,6,0.27,0.0667,,
4619,6,0.41,0.0535,,
4620,6,0.55,0.0497,,
4621,6,0.42,0.0492,,
4622,6,0.25,0.0632,,
4623,6,0.04,0.0528,,
4624,5,0.07,0.0468,,
4625,4,0.11,0.0581,,
4626,4,0.14,0.0717,,
4627,2,0.18,0.077,,
4628,2,0.25,0.0938,,
4629,2,0.37,0.1021,,
4630,6,0.26,0.0909,,
4631,8,0.12,0.0756,,
4632,8,0.16,0.0685,,
4633,9,0.21,0.0531,,
4634,9,0.0,0.0796,,
4635,9,0.0,0.0577,,
4636,8,0.03,0.0686,,
4637,8,0.0,0.0788,,
4638,8,0.0,0.0688,,
4639,7,0.0,0.0832,,
4640,6,0.04,0.0781,,
4641,5,0.08,0.0751,,
4642,7,0.12,0.0685,,
4643,7,0.16,0.07,,
4644,7,0.08,0.0622,,
4645,10,0.17,0.055,,
4646,9,0.18,0.0479,,
4647,9,0.25,0.0478,,
4648,8,0.33,0.0526,,
4649,8,0.22,0.0534,,
4650,8,0.28,0.0521,,
4651,7,0.36,0.0636,,
4652,6,0.08,0.06,,
4653,6,0.04,0.0524,,
4654,8,0.12,0.0519,,
4655,7,0.21,0.0539,,
4656,6,0.3,0.0574,,
4657,6,0.33,0.067,,
4658,6,0.41,0.0771,,
4659,6,0.48,0.062,,
4660,6,0.56,0.064,,
4661,6,0.65,0.0657,,
4662,6,0.77,0.0571,,
4663,5,0.46,0.0597,,
4664,3,0.56,0.058,,
4665,2,0.68,0.0628,,
4666,5,0.83,0.0639,,
4667,6,1.0,0.0424,,
4668,6,1.27,0.0458,,
4669,6,0.92,0.0605,,
4670,6,0.84,0.0517,,
4671,6,0.21,0.0518,,
4672,6,0.0,0.049,,
4673,5,0.0,0.0394,,
4674,5,0.0,0.0538,,
4675,3,0.0,0.0585,,
4676,3,0.0,0.0594,,
4677,5,0.05,0.0801,,
4678,6,0.15,0.0723,,
4679,7,0.25,0.063,,
4680,7,0.05,0.0482,,
4681,7,0.0,0.048,,
4682,5,0.0,0.0602,,
4683,5,0.0,0.0633,,
4684,5,0.0,0.0509,,
4685,4,0.0,0.0715,,
4686,4,0.0,0.0679,,
4687,2,0.0,0.0687,,
4688,2,0.07,0.0846,,
4689,2,0.2,0.0996,,
4690,5,0.31,0.0936,,
4691,7,0.46,0.0698,,
4692,8,0.58,0.0721,,
4693,9,0.43,0.0798,,
4694,12,0.25,0.0763,,
4695,12,0.0,0.0557,,
4696,12,0.0,0.0766,,
4697,12,0.0,0.067,,
4698,11,0.0,0.0847,,
4699,10,0.0,0.0856,,
4700,10,0.08,0.0928,,
4701,9,0.08,0.1058,,
4702,10,0.12,0.1085,,
4703,11,0.0,0.0938,,
4704,10,0.0,0.0714,,
4705,8,0.0,0.0485,,
4706,7,0.03,0.0873,,
4707,7,0.0,0.0703,,
4708,7,0.07,0.0692,,
4709,6,0.14,0.0574,,
4710,6,0.22,0.0596,,
4711,5,0.31,0.0482,,
4712,3,0.46,0.0799,,
4713,2,0.67,0.0743,,
4714,4,0.83,0.0646,,
4715,6,1.09,0.0643,,
4716,6,0.45,0.0471,,
4717,6,0.23,0.0601,,
4718,5,0.04,0.0607,,
4719,5,0.08,0.0517,,
4720,5,0.0,0.0711,,
4721,5,0.0,0.0612,,
4722,4,0.04,0.0636,,
4723,2,0.0,0.0708,,
4724,2,0.09,0.0727,,
4725,2,0.18,0.0768,,
4726,5,0.24,0.0719,,
4727,5,0.4,0.0393,,
4728,5,0.56,0.0463,,
4729,5,0.59,0.0723,,
4730,5,0.5,0.0701,,
4731,4,0.42,0.0592,,
4732,4,0.2,0.0666,,
4733,4,0.24,0.0596,,
4734,4,0.33,0.0799,,
4735,6,0.12,0.0813,,
4736,6,0.04,0.0858,,
4737,6,0.08,0.0937,,
4738,8,0.17,0.0816,,
4739,10,0.25,0.0861,,
4740,10,0.22,0.0759,,
4741,9,0.22,0.0645,,
4742,9,0.0,0.0735,,
4743,8,0.0,0.0746,,
4744,8,0.07,0.0667,,
4745,6,0.14,0.0845,,
4746,4,0.1,0.0622,,
4747,4,0.14,0.0942,,
4748,3,0.18,0.0917,,
4749,3,0.21,0.0769,,
4750,5,0.35,0.0859,,
4751,7,0.2,0.0775,,
4752,9,0.24,0.0659,,
4753,9,0.29,0.0702,,
4754,10,0.21,0.0575,,
4755,9,0.07,0.0649,,
4756,9,0.11,0.0583,,
4757,8,0.15,0.0464,,
4758,7,0.23,0.0535,,
4759,6,0.35,0.0586,,
4760,3,0.19,0.0588,,
4761,5,0.0,0.0663,,
4762,6,0.04,0.0842,,
4763,7,0.08,0.0631,,
4764,7,0.04,0.048,,
4765,5,0.07,0.0467,,
4766,4,0.0,0.0542,,
4767,4,0.0,0.0756,,
4768,4,0.0,0.0644,,
4769,4,0.0,0.0546,,
4770,3,0.0,0.0706,,
4771,3,0.04,0.0805,,
4772,3,0.14,0.0776,,
4773,2,0.26,0.0921,,
4774,6,0.37,0.0642,,
4775,6,0.52,0.0544,,
4776,6,0.44,0.0605,,
4777,6,0.45,0.0569,,
4778,5,0.24,0.0704,,
4779,5,0.32,0.0787,,
4780,9,0.42,0.075,,
4781,9,0.52,0.0631,,
4782,8,0.0,0.056,,
4783,7,0.0,0.0639,,
4784,7,0.0,0.068,,
4785,5,0.04,0.0757,,
4786,9,0.09,0.0511,,
4787,9,0.13,0.05,,
4788,9,0.18,0.0424,,
4789,8,0.19,0.0578,,
4790,7,0.24,0.0616,,
4791,6,0.28,0.055,,
4792,6,0.32,0.0644,,
4793,6,0.38,0.0701,,
4794,5,0.0,0.0643,,
4795,5,0.0,0.0648,,
4796,4,0.04,0.0462,,
4797,3,0.1,0.0615,,
4798,5,0.16,0.0443,,
4799,6,0.26,0.0451,,
4800,6,0.37,0.0552,,
4801,6,0.41,0.051,,
4802,6,0.44,0.0491,,
4803,6,0.2,0.0616,,
4804,6,0.28,0.0463,,
4805,5,0.36,0.0497,,
4806,4,0.46,0.0581,,
4807,4,0.54,0.0664,,
4808,3,0.62,0.0623,,
4809,2,0.46,0.0685,,
4810,5,0.54,0.0611,,
4811,7,0.09,0.075,,
4812,8,0.0,0.0765,,
4813,8,0.04,0.0657,,
4814,9,0.08,0.0799,,
4815,9,0.12,0.0562,,
4816,8,0.14,0.0726,,
4817,8,0.18,0.0932,,
4818,9,0.21,0.0854,,
4819,8,0.29,0.0859,,
4820,6,0.36,0.0993,,
4821,6,0.14,0.1072,,
4822,6,0.07,0.0952,,
4823,7,0.11,0.0755,,
4824,7,0.15,0.0913,,
4825,9,0.17,0.0689,,
4826,10,0.2,0.0531,,
4827,10,0.28,0.0641,,
4828,10,0.0,0.0588,,
4829,9,0.0,0.0792,,
4830,8,0.0,0.1125,,
4831,8,0.04,0.1069,,
4832,8,0.04,0.0566,,
4833,7,0.07,0.077,,
4834,9,0.11,0.0887,,
4835,9,0.15,0.031,,
4836,7,0.2,0.0477,,
4837,5,0.21,0.0452,,
4838,5,0.24,0.0823,,
4839,4,0.3,0.0771,,
4840,4,0.37,0.0762,,
4841,4,0.46,0.0684,,
4842,4,0.6,0.0699,,
4843,3,0.72,0.0707,,
4844,2,0.4,0.0935,,
4845,3,0.43,0.0769,,
4846,6,0.61,0.0574,,
4847,6,0.5,0.0644,,
4848,6,0.55,0.0491,,
4849,6,0.52,0.0589,,
4850,6,0.64,0.0782,,
4851,5,0.12,0.0383,,
4852,4,0.0,0.0566,,
4853,4,0.04,0.0588,,
4854,4,0.09,0.0463,,
4855,4,0.13,0.0552,,
4856,3,0.0,0.063,,
4857,3,0.05,0.0676,,
4858,5,0.14,0.0751,,
4859,6,0.24,0.0814,,
4860,6,0.33,0.0342,,
4861,6,0.38,0.0548,,
4862,6,0.22,0.049,,
4863,6,0.26,0.0535,,
4864,5,0.0,0.0491,,
4865,5,0.0,0.0637,,
4866,4,0.0,0.0735,,
4867,2,0.0,0.0871,,
4868,2,0.03,0.0997,,
4869,1,0.07,0.1178,,
4870,6,0.11,0.1053,,
4871,7,0.14,0.0826,,
4872,8,0.19,0.0888,,
4873,8,0.0,0.0752,,
4874,11,0.0,0.0768,,
4875,12,0.0,0.0553,,
4876,12,0.04,0.0447,,
4877,12,0.07,0.0471,,
4878,12,0.11,0.0451,,
4879,11,0.19,0.0447,,
4880,9,0.31,0.0408,,
4881,9,0.46,0.0476,,
4882,11,0.67,0.0685,,
4883,10,0.39,0.0335,,
4884,8,0.26,0.0287,,
4885,8,0.3,0.0421,,
4886,8,0.46,0.054,,
4887,8,0.62,0.0497,,
4888,8,0.54,0.0563,,
4889,8,0.54,0.0614,,
4890,7,0.31,0.06,,
4891,7,0.16,0.0716,,
4892,6,0.2,0.0756,,
4893,5,0.32,0.0727,,
4894,8,0.44,0.0556,,
4895,6,0.28,0.0506,,
4896,6,0.24,0.068,,
4897,6,0.28,0.0601,,
4898,6,0.38,0.0628,,
4899,6,0.41,0.0417,,
4900,6,0.54,0.058,,
4901,6,0.0,0.0541,,
4902,6,0.04,0.0632,,
4903,5,0.08,0.0508,,
4904,2,0.0,0.0578,,
4905,2,0.0,0.0545,,
4906,5,0.0,0.063,,
4907,5,0.04,0.0504,,
4908,5,0.08,0.0797,,
4909,5,0.14,0.0619,,
4910,5,0.22,0.0813,,
4911,5,0.3,0.0608,,
4912,5,0.37,0.0727,,
4913,5,0.46,0.0612,,
4914,5,0.24,0.0559,,
4915,6,0.28,0.0695,,
4916,6,0.32,0.0673,,
4917,6,0.4,0.063,,
4918,8,0.12,0.0569,,
4919,9,0.12,0.0592,,
4920,9,0.0,0.0553,,
4921,8,0.0,0.0493,,
4922,8,0.0,0.0571,,
4923,7,0.03,0.0685,,
4924,6,0.0,0.0533,,
4925,5,0.0,0.0736,,
4926,4,0.0,0.0848,,
4927,4,0.0,0.0834,,
4928,4,0.04,0.0791,,
4929,4,0.07,0.096,,
4930,7,0.14,0.0903,,
4931,9,0.21,0.0791,,
4932,8,0.29,0.0828,,
4933,10,0.31,0.0768,,
4934,10,0.4,0.0876,,
4935,10,0.5,0.0698,,
4936,10,0.39,0.0894,,
4937,10,0.52,0.081,,
4938,11,0.58,0.0752,,
4939,11,0.65,0.0709,,
4940,7,0.73,0.0763,,
4941,6,0.84,0.0693,,
4942,10,1.0,0.077,,
4943,9,0.83,0.0511,,
4944,9,0.88,0.043,,
4945,9,0.93,0.0532,,
4946,9,0.37,0.0548,,
4947,9,0.28,0.0432,,
4948,7,0.4,0.047,,
4949,7,0.61,0.0783,,
4950,6,0.7,0.0758,,
4951,6,0.7,0.0854,,
4952,6,0.52,0.0659,,
4953,4,0.59,0.0767,,
4954,6,0.69,0.074,,
4955,7,0.85,0.0683,,
4956,7,1.0,0.0785,,
4957,6,1.0,0.0612,,
4958,6,0.3,0.0875,,
4959,6,0.07,0.0827,,
4960,10,0.03,0.0732,,
4961,10,0.1,0.0721,,
4962,10,0.18,0.0709,,
4963,9,0.14,0.0615,,
4964,9,0.07,0.0872,,
4965,8,0.04,0.0749,,
4966,11,0.08,0.0612,,
4967,10,0.12,0.0619,,
4968,9,0.0,0.0677,,
4969,8,0.0,0.0755,,
4970,7,0.03,0.0963,,
4971,6,0.07,0.087,,
4972,5,0.11,0.0817,,
4973,5,0.19,0.0782,,
4974,5,0.19,0.0811,,
4975,5,0.24,0.0676,,
4976,3,0.28,0.0777,,
4977,3,0.42,0.0723,,
4978,5,0.57,0.0711,,
4979,5,0.7,0.0563,,
4980,5,0.83,0.067,,
4981,5,0.81,0.0669,,
4982,5,0.63,0.0569,,
4983,5,0.28,0.0644,,
4984,4,0.07,0.0562,,
4985,4,0.14,0.0515,,
4986,4,0.21,0.0591,,
4987,2,0.33,0.0447,,
4988,2,0.48,0.0798,,
4989,2,0.64,0.0808,,
4990,4,0.84,0.0819,,
4991,8,0.71,0.0721,,
4992,8,0.42,0.0576,,
4993,9,0.0,0.0663,,
4994,10,0.0,0.0651,,
4995,8,0.0,0.0474,,
4996,8,0.0,0.0741,,
4997,8,0.0,0.0895,,
4998,8,0.0,0.0881,,
4999,7,0.0,0.0847,,
5000,6,0.0,0.0826,,
5001,4,0.0,0.1105,,
5002,8,0.07,0.1003,,
5003,8,0.15,0.0788,,
5004,8,0.22,0.0613,,
5005,11,0.13,0.0485,,
5006,11,0.0,0.0599,,
5007,10,0.0,0.0625,,
5008,10,0.0,0.0701,,
5009,9,0.0,0.0592,,
5010,8,0.0,0.0646,,
5011,8,0.0,0.0858,,
5012,7,0.0,0.0784,,
5013,5,0.05,0.0685,,
5014,9,0.09,0.0587,,
5015,9,0.14,0.0405,,
5016,8,0.23,0.0419,,
5017,8,0.08,0.0427,,
5018,8,0.0,0.0566,,
5019,6,0.0,0.0529,,
5020,4,0.04,0.0411,,
5021,4,0.09,0.044,,
5022,3,0.14,0.0306,,
5023,3,0.25,0.0235,,
5024,2,0.4,0.0426,,
5025,3,0.6,0.0538,,
5026,6,0.8,0.0555,,
5027,6,1.05,0.0397,,
5028,6,1.35,0.0408,,
5029,6,0.96,0.0547,,
5030,6,0.42,0.0586,,
5031,6,0.0,0.0528,,
5032,5,0.0,0.0406,,
5033,4,0.0,0.0499,,
5034,3,0.08,0.066,,
5035,2,0.08,0.0741,,
5036,1,0.12,0.0817,,
5037,1,0.21,0.0736,,
5038,5,0.32,0.0755,,
5039,5,0.0,0.0589,,
5040,5,0.0,0.0445,,
5041,4,0.0,0.0551,,
5042,4,0.0,0.0662,,
5043,4,0.0,0.0662,,
5044,4,0.0,0.0626,,
5045,4,0.0,0.0718,,
5046,4,0.0,0.0788,,
5047,2,0.0,0.0791,,
5048,1,0.0,0.1062,,
5049,2,0.03,0.1083,,
5050,4,0.03,0.1148,,
5051,7,0.07,0.1277,,
5052,7,0.0,0.1103,,
5053,9,0.0,0.1153,,
5054,12,0.0,0.129,,
5055,13,0.0,0.0962,,
5056,13,0.0,0.0939,,
5057,14,0.03,0.1008,,
5058,14,0.07,0.0657,,
5059,12,0.11,0.0751,,
5060,13,0.15,0.0857,,
5061,12,0.22,0.0908,,
5062,12,0.31,0.0862,,
5063,13,0.38,0.0492,,
5064,12,0.48,0.0602,,
5065,9,0.52,0.0684,,
5066,9,0.66,0.0626,,
5067,9,0.48,0.0676,,
5068,9,0.63,0.0675,,
5069,9,0.78,0.0542,,
5070,8,0.96,0.0514,,
5071,8,0.73,0.0638,,
5072,8,0.62,0.0724,,
5073,6,0.46,0.0797,,
5074,9,0.56,0.0801,,
5075,10,0.68,0.0577,,
5076,9,0.6,0.0531,,
5077,9,0.62,0.0698,,
5078,8,0.75,0.0847,,
5079,8,0.86,0.0706,,
5080,7,0.96,0.0755,,
5081,6,1.11,0.0812,,
5082,6,1.22,0.0689,,
5083,5,1.38,0.0799,,
5084,3,1.56,0.0906,,
5085,3,1.38,0.0621,,
5086,6,1.29,0.0852,,
5087,7,1.5,0.0845,,41
5088,7,1.68,0.0629,,
5089,7,0.52,0.0722,,
5090,6,0.0,0.082,,
5091,5,0.0,0.0888,,
5092,5,0.0,0.1245,,
5093,5,0.04,0.108,,
5094,6,0.0,0.1129,,
5095,8,0.04,0.1093,,
5096,7,0.08,0.1097,,
5097,7,0.12,0.1034,,
5098,9,0.17,0.0813,50,
5099,9,0.25,0.0788,,
5100,10,0.35,0.0623,,
5101,10,0.38,0.0728,,
5102,10,0.4,0.0701,,
5103,10,0.17,0.0717,,
5104,8,0.03,0.0603,,
5105,7,0.0,0.0662,,
5106,7,0.04,0.0628,,
5107,5,0.08,0.0671,,
5108,4,0.16,0.0701,,
5109,4,0.24,0.0702,,
5110,6,0.38,0.0738,,
5111,9,0.33,0.0778,,
5112,10,0.46,0.0624,,
5113,9,0.07,0.0572,,
5114,10,0.04,0.0504,,
5115,9,0.07,0.0787,,
5116,9,0.11,0.0557,,
5117,9,0.15,0.0491,,
5118,9,0.19,0.05,,
5119,7,0.23,0.0496,,
5120,6,0.31,0.0593,,
5121,5,0.38,0.0769,,
5122,8,0.52,0.0919,,
5123,9,0.68,0.0606,,
5124,8,0.42,0.0517,,
5125,8,0.23,0.0574,,
5126,8,0.04,0.0581,,
5127,7,0.0,0.0685,,
5128,5,0.0,0.0642,,
5129,5,0.0,0.0582,,
5130,5,0.04,0.0657,,
5131,4,0.07,0.0742,,
5132,3,0.15,0.0651,,
5133,4,0.22,0.0833,,
5134,7,0.29,0.076,,
5135,7,0.42,0.0578,,
5136,6,0.46,0.0368,,
5137,5,0.5,0.0716,,
5138,5,0.44,0.0636,,
5139,5,0.15,0.0596,,
5140,6,0.0,0.0657,,
5141,8,0.0,0.0503,,
5142,7,0.0,0.0528,,
5143,6,0.04,0.0513,,
5144,5,0.08,0.0838,,
5145,5,0.17,0.0655,,
5146,8,0.09,0.0685,,
5147,9,0.13,0.0512,,
5148,9,0.18,0.0442,,
5149,9,0.19,0.0408,,
5150,8,0.27,0.0607,,
5151,7,0.08,0.0399,,
5152,7,0.12,0.0598,,
5153,6,0.0,0.058,,
5154,6,0.0,0.0669,,
5155,3,0.0,0.0549,,
5156,3,0.04,0.0775,,
5157,3,0.14,0.0861,,
5158,7,0.19,0.0466,,
5159,7,0.1,0.0586,,
5160,7,0.14,0.0461,,
5161,6,0.24,0.0516,,
5162,6,0.32,0.0505,,
5163,6,0.43,0.0612,,
5164,6,0.56,0.0546,,
5165,6,0.67,0.0735,,
5166,6,0.81,0.074,,
5167,6,0.96,0.0795,,
5168,3,1.21,0.0762,,
5169,4,1.38,0.0784,,
5170,7,1.54,0.0882,,
5171,9,1.83,0.0786,,
5172,10,1.52,0.0533,,
5173,11,1.23,0.056,,
5174,11,0.72,0.08,,
5175,11,0.2,0.0761,,
5176,10,0.0,0.0771,,
5177,10,0.0,0.0944,,
5178,10,0.0,0.0942,,
5179,9,0.0,0.0955,,
5180,8,0.0,0.1044,,
5181,8,0.04,0.1002,,
5182,10,0.12,0.1031,,
5183,10,0.27,0.0799,,
5184,10,0.35,0.0846,,
5185,14,0.4,0.0757,,
5186,13,0.53,0.0611,,
5187,13,0.69,0.0575,,
5188,13,0.86,0.0511,,
5189,12,1.0,0.0649,,
5190,11,1.14,0.0569,,
5191,10,0.75,0.0847,,
5192,9,0.89,0.0888,,
5193,9,1.0,0.0616,,
5194,10,1.2,0.0727,,
5195,10,1.42,0.0654,,
5196,9,0.92,0.0347,,
5197,8,0.36,0.0529,,
5198,8,0.46,0.0347,,
5199,8,0.56,0.043,,
5200,7,0.7,0.0469,,
5201,6,0.48,0.0485,,
5202,6,0.31,0.0459,,
5203,4,0.38,0.0568,,
5204,4,0.28,0.0647,,
5205,5,0.16,0.0842,,
5206,5,0.12,0.0796,,
5207,5,0.16,0.0751,,
5208,5,0.2,0.0501,,
5209,5,0.21,0.0798,,
5210,5,0.28,0.0702,,
5211,5,0.34,0.0685,,
5212,5,0.45,0.0641,,
5213,5,0.24,0.0642,,
5214,4,0.14,0.0641,,
5215,2,0.0,0.0678,,
5216,2,0.07,0.0683,,
5217,2,0.15,0.0836,,
5218,5,0.23,0.0848,,
5219,5,0.36,0.0744,,
5220,5,0.46,0.0737,,
5221,5,0.52,0.0721,,
5222,5,0.6,0.0723,,
5223,5,0.67,0.09,,
5224,5,0.54,0.0817,,
5225,5,0.41,0.0881,,
5226,5,0.42,0.1,,
5227,2,0.4,0.1078,,
5228,2,0.43,0.0908,,
5229,3,0.5,0.1037,,
5230,5,0.5,0.1326,,
5231,8,0.57,0.1166,,
5232,8,0.07,0.1058,,
5233,10,0.0,0.0793,,
5234,12,0.03,0.0918,,
5235,13,0.06,0.078,,
5236,13,0.09,0.0831,,
5237,12,0.13,0.069,,
5238,12,0.16,0.0623,,
5239,11,0.19,0.0574,,
5240,8,0.23,0.0616,,
5241,7,0.32,0.0698,,
5242,8,0.43,0.0672,,
5243,9,0.19,0.0484,,
5244,8,0.15,0.0532,,
5245,8,0.25,0.0556,,
5246,8,0.36,0.0487,,
5247,8,0.21,0.0529,,
5248,8,0.04,0.0608,,
5249,6,0.04,0.0468,,
5250,5,0.07,0.0726,,
5251,4,0.12,0.0677,,
5252,4,0.16,0.0769,,
5253,3,0.2,0.0897,,
5254,5,0.32,0.0561,,
5255,5,0.48,0.0613,,
5256,5,0.64,0.0481,,
5257,5,0.38,0.0571,,
5258,5,0.5,0.0618,,
5259,5,0.67,0.0435,,
5260,5,0.56,0.0617,,
5261,5,0.72,0.0404,,
5262,4,0.84,0.0511,,
5263,1,1.0,0.0525,,
5264,1,0.91,0.0473,,
5265,0,0.55,0.072,,
5266,3,0.16,0.0872,,
5267,4,0.0,0.0735,,
5268,4,0.0,0.0721,,
5269,4,0.0,0.0771,,
5270,4,0.0,0.0824,,
5271,4,0.0,0.083,,
5272,4,0.0,0.0674,,
5273,4,0.0,0.0726,,
5274,4,0.0,0.0762,,
5275,5,0.07,0.0629,,
5276,6,0.23,0.0688,,
5277,6,0.2,0.0537,,
5278,10,0.28,0.0586,,
5279,9,0.21,0.0501,,
5280,9,0.04,0.0505,,
5281,8,0.0,0.0645,,
5282,8,0.0,0.069,,
5283,8,0.0,0.0707,,
5284,7,0.0,0.0551,,
5285,5,0.03,0.0686,,
5286,5,0.03,0.077,,
5287,4,0.07,0.0933,,
5288,3,0.13,0.0795,,
5289,3,0.23,0.0877,,
5290,5,0.36,0.0803,,
5291,9,0.46,0.0797,,
5292,9,0.63,0.0773,,
5293,10,0.55,0.0825,,
5294,11,0.45,0.0784,,
5295,10,0.27,0.0734,,
5296,9,0.1,0.0936,,
5297,9,0.07,0.0814,,
5298,9,0.0,0.0779,,
5299,9,0.0,0.0838,,
5300,7,0.04,0.0778,,
5301,5,0.08,0.0855,,
5302,9,0.04,0.0817,,
5303,8,0.08,0.0709,,
5304,8,0.17,0.0578,,
5305,7,0.22,0.062,,
5306,7,0.12,0.0589,,
5307,7,0.15,0.0709,,
