step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time,reward,epsilon
4736,32.0,1.17,0.104,,,0,0.2065124905540432
4737,34.0,0.81,0.108,,,0,0.2065124905540432
4738,33.0,0.64,0.115,,,0,0.2065124905540432
4739,32.0,0.93,0.09,,,0,0.2065124905540432
4740,34.0,0.81,0.082,,,0,0.2065124905540432
4741,32.0,1.02,0.065,,,0,0.2065124905540432
4742,31.0,1.39,0.075,,,0,0.2065124905540432
4743,31.0,1.73,0.078,,,0,0.2065124905540432
4744,32.0,2.17,0.072,,,0,0.2065124905540432
4745,34.0,2.24,0.085,,,0,0.2065124905540432
4746,36.0,2.35,0.114,,,0,0.2065124905540432
4747,36.0,2.74,0.084,,,0,0.2065124905540432
4748,36.0,3.15,0.093,,,0,0.2065124905540432
4749,36.0,3.64,0.106,,,0,0.2065124905540432
4750,37.0,3.82,0.109,,,0,0.2065124905540432
4751,37.0,3.96,0.113,,,0,0.2065124905540432
4752,36.0,4.2,0.117,,,0,0.20640923430876618
4753,41.0,2.33,0.125,,,0,0.2063060296916118
4754,39.0,2.54,0.131,,,0,0.206202876676766
4755,33.0,2.85,0.112,,,0,0.20609977523842765
4756,38.0,3.15,0.126,,,0,0.20599672535080846
4757,39.0,3.52,0.126,,,0,0.20589372698813307
4758,35.0,3.91,0.147,,,0,0.20579078012463903
4759,35.0,4.31,0.165,,,0,0.20568788473457672
4760,38.0,4.65,0.178,,,0,0.20558504079220943
4761,41.0,4.56,0.194,,,0,0.20548224827181333
4762,41.0,4.91,0.187,,,0,0.20537950714767744
4763,40.0,5.36,0.115,32,,0,0.2052768173941036
4764,41.0,5.73,0.126,,,0,0.20517417898540657
4765,39.0,6.22,0.09,,,0,0.2050715918959139
4766,39.0,6.74,0.095,,,0,0.20496905609996596
4767,38.0,7.15,0.095,,,0,0.20486657157191598
4768,38.0,7.33,0.094,,,0,0.20486657157191598
4769,39.0,6.95,0.122,,,0,0.20486657157191598
4770,37.0,7.04,0.122,,,0,0.20486657157191598
4771,37.0,7.4,0.111,,,0,0.20486657157191598
4772,37.0,4.48,0.096,,,0,0.20476413828613005
4773,37.0,2.21,0.101,,,0,0.20466175621698698
4774,35.0,0.85,0.094,,,0,0.2045594253388785
4775,35.0,0.34,0.094,,,0,0.20445714562620906
4776,35.0,0.51,0.097,,,0,0.20435491705339598
4777,35.0,0.34,0.099,,,0,0.20425273959486928
4778,34.0,0.47,0.097,,,0,0.20415061322507186
4779,33.0,0.65,0.092,,,0,0.20404853791845934
4780,32.0,0.78,0.077,,,0,0.20394651364950012
4781,32.0,0.96,0.105,,,0,0.20384454039267538
4782,31.0,1.14,0.101,,,0,0.20374261812247907
4783,27.0,1.4,0.118,,,0,0.20364074681341784
4784,29.0,1.66,0.124,,,0,0.20353892644001115
4785,29.0,1.73,0.13,,,0,0.20343715697679116
4786,28.0,1.98,0.134,,,0,0.20333543839830276
4787,28.0,2.31,0.118,,,0,0.20323377067910361
4788,29.0,2.76,0.111,,,0,0.20313215379376406
4789,32.0,2.59,0.127,,,0,0.2030305877168672
4790,31.0,2.96,0.131,,,0,0.2030305877168672
4791,31.0,3.43,0.152,,,0,0.2030305877168672
4792,35.0,3.18,0.155,,,0,0.2030305877168672
4793,36.0,3.02,0.16,,,0,0.2030305877168672
4794,36.0,1.62,0.159,,,0,0.20292907242300876
4795,35.0,1.25,0.126,,,0,0.20282760788679727
4796,36.0,0.98,0.117,,,0,0.2027261940828539
4797,37.0,1.16,0.114,,,0,0.20262483098581247
4798,37.0,1.35,0.115,,,0,0.20252351857031958
4799,35.0,1.58,0.09,,,0,0.20242225681103443
4800,36.0,0.57,0.081,,,0,0.20232104568262893
4801,39.0,0.5,0.086,,,0,0.20221988515978762
4802,34.0,0.7,0.092,,,0,0.20211877521720772
4803,33.0,0.9,0.097,,,0,0.20201771582959913
4804,33.0,1.14,0.091,,,0,0.20191670697168435
4805,31.0,1.45,0.085,,,0,0.2018157486181985
4806,30.0,1.81,0.101,,,0,0.20171484074388943
4807,30.0,2.24,0.109,,,0,0.2016139833235175
4808,30.0,2.68,0.118,,,0,0.20151317633185575
4809,31.0,2.76,0.114,,,0,0.20141241974368984
4810,28.0,2.77,0.11,,,0,0.20141241974368984
4811,26.0,2.74,0.092,,,0,0.20141241974368984
4812,28.0,2.85,0.095,,,0,0.20141241974368984
4813,27.0,3.09,0.095,,,0,0.20141241974368984
4814,26.0,1.35,0.074,,,0,0.20131171353381802
4815,25.0,0.9,0.089,,,0,0.20121105767705114
4816,25.0,0.74,0.097,,,0,0.20111045214821263
4817,26.0,0.84,0.092,,,0,0.20100989692213853
4818,26.0,0.7,0.112,,,0,0.20090939197367746
4819,25.0,0.63,0.086,,,0,0.20080893727769064
4820,26.0,0.82,0.088,,,0,0.20070853280905182
4821,26.0,1.02,0.101,,,0,0.20060817854264731
4822,26.0,1.1,0.133,,,0,0.20060817854264731
4823,26.0,1.27,0.15,,,0,0.20060817854264731
4824,27.0,1.56,0.155,,,0,0.20060817854264731
4825,32.0,1.24,0.158,,,0,0.20060817854264731
4826,30.0,0.94,0.165,,,0,0.20060817854264731
4827,30.0,0.83,0.126,,,0,0.20060817854264731
4828,35.0,0.91,0.129,,,0,0.20060817854264731
4829,34.0,0.73,0.102,,,0,0.20060817854264731
4830,33.0,0.9,0.131,,,0,0.20060817854264731
4831,32.0,1.06,0.13,,,0,0.20060817854264731
4832,37.0,1.27,0.138,,,0,0.20060817854264731
4833,37.0,1.4,0.144,,,0,0.20060817854264731
4834,38.0,1.72,0.139,,,0,0.20060817854264731
4835,39.0,2.0,0.113,,,0,0.20060817854264731
4836,41.0,1.39,0.097,,,0,0.20060817854264731
4837,41.0,1.61,0.093,,,0,0.20060817854264731
4838,34.0,1.92,0.075,,,0,0.20060817854264731
4839,34.0,2.28,0.073,,,0,0.200507874453376
4840,35.0,2.65,0.076,,,0,0.20040762051614933
4841,35.0,2.65,0.101,,,0,0.20030741670589125
4842,32.0,3.12,0.128,,,0,0.20020726299753833
4843,32.0,3.5,0.123,,,0,0.20010715936603957
4844,31.0,4.1,0.122,,,0,0.20000710578635655
4845,31.0,4.58,0.141,,,0,0.1999071022334634
4846,31.0,5.0,0.125,,,0,0.19980714868234667
4847,31.0,5.57,0.114,,,0,0.1997072451080055
4848,31.0,6.31,0.117,,27,0,0.1996073914854515
4849,31.0,6.0,0.112,,,0,0.19950758778970878
4850,31.0,6.06,0.117,,,0,0.19940783399581394
4851,31.0,6.6,0.113,,,0,0.19930813007881604
4852,31.0,7.35,0.108,,,0,0.19920847601377664
4853,30.0,8.35,0.106,,,0,0.19910887177576977
4854,31.0,9.5,0.078,,,0,0.1990093173398819
4855,32.0,10.05,0.086,,,0,0.19890981268121197
4856,33.0,10.9,0.102,,,0,0.19881035777487138
4857,35.0,9.96,0.101,,,0,0.19871095259598395
4858,35.0,10.49,0.104,,,0,0.19861159711968598
4859,34.0,11.3,0.086,,,0,0.19851229132112616
4860,35.0,11.93,0.077,,,0,0.19851229132112616
4861,40.0,10.12,0.082,,,0,0.19851229132112616
4862,38.0,10.34,0.116,,,0,0.19851229132112616
4863,38.0,10.2,0.116,,,0,0.19851229132112616
4864,43.0,5.66,0.121,,,0,0.1984130351754656
4865,45.0,3.07,0.125,,,0,0.1983138286578779
4866,41.0,1.62,0.118,,,0,0.19821467174354895
4867,41.0,1.07,0.13,,,0,0.1981155644076772
4868,44.0,1.28,0.115,,,0,0.19801650662547338
4869,41.0,0.96,0.121,,,0,0.19791749837216066
4870,40.0,1.17,0.098,,,0,0.1978185396229746
4871,40.0,1.37,0.095,,,0,0.19771963035316312
4872,40.0,1.59,0.13,,,0,0.19762077053798655
4873,41.0,1.65,0.14,,,0,0.19752196015271756
4874,39.0,1.75,0.138,,,0,0.1974231991726412
4875,38.0,2.0,0.137,,,0,0.1973244875730549
4876,40.0,2.28,0.141,,,0,0.19722582532926838
4877,40.0,2.57,0.12,,,0,0.19712721241660375
4878,37.0,3.05,0.129,,,0,0.19702864881039545
4879,37.0,3.47,0.15,,,0,0.19693013448599025
4880,38.0,2.4,0.148,,,0,0.19693013448599025
4881,39.0,2.18,0.149,,,0,0.19693013448599025
4882,33.0,2.28,0.159,,,0,0.19693013448599025
4883,33.0,2.5,0.149,,,0,0.19693013448599025
4884,35.0,1.62,0.124,,,0,0.19683166941874727
4885,32.0,0.89,0.107,,,0,0.1967332535840379
4886,29.0,0.72,0.124,,,0,0.1966348869572459
4887,30.0,0.88,0.11,,,0,0.1965365695137673
4888,28.0,0.6,0.097,,,0,0.19643830122901043
4889,30.0,0.48,0.124,,,0,0.19634008207839593
4890,30.0,0.67,0.106,,,0,0.19624191203735675
4891,28.0,0.88,0.102,,,0,0.1961437910813381
4892,30.0,1.14,0.076,,,0,0.19604571918579744
4893,28.0,1.41,0.074,,,0,0.19594769632620454
4894,27.0,1.67,0.097,,,0,0.19584972247804144
4895,27.0,1.98,0.12,,,0,0.19575179761680242
4896,28.0,2.43,0.116,,,0,0.19565392171799403
4897,34.0,1.8,0.163,,,0,0.19555609475713503
4898,31.0,2.22,0.145,,,0,0.19545831670975647
4899,30.0,2.52,0.158,,,0,0.1953605875514016
4900,34.0,2.96,0.133,,,0,0.1953605875514016
4901,35.0,3.19,0.149,,,0,0.1953605875514016
4902,32.0,2.98,0.14,,,0,0.1953605875514016
4903,33.0,3.19,0.135,,,0,0.1953605875514016
4904,37.0,1.19,0.14,,,0,0.1952629072576259
4905,38.0,0.8,0.139,,,0,0.1951652758039971
4906,35.0,0.61,0.133,,,0,0.1950676931660951
4907,34.0,0.5,0.094,,,0,0.19497015931951206
4908,35.0,0.68,0.079,,,0,0.19487267423985233
4909,33.0,0.52,0.076,,,0,0.1947752379027324
4910,32.0,0.73,0.102,,,0,0.19467785028378104
4911,33.0,0.96,0.113,,,0,0.19458051135863916
4912,33.0,1.24,0.133,,,0,0.19458051135863916
4913,34.0,1.39,0.129,,,0,0.19458051135863916
4914,32.0,1.43,0.138,,,0,0.19458051135863916
4915,33.0,1.73,0.097,,,0,0.19458051135863916
4916,35.0,1.32,0.099,,,0,0.19458051135863916
4917,34.0,1.32,0.103,,,0,0.19458051135863916
4918,33.0,1.56,0.08,,,0,0.19458051135863916
4919,34.0,1.83,0.096,,,0,0.19458051135863916
4920,36.0,2.06,0.096,,,0,0.19458051135863916
4921,37.0,0.98,0.082,,,0,0.19458051135863916
4922,37.0,1.22,0.108,,,0,0.19458051135863916
4923,31.0,1.26,0.082,,,0,0.19458051135863916
4924,32.0,1.49,0.082,,,0,0.19458051135863916
4925,30.0,1.85,0.071,,,0,0.19458051135863916
4926,28.0,1.98,0.079,,,0,0.19458051135863916
4927,27.0,2.12,0.099,,,0,0.19458051135863916
4928,27.0,2.4,0.114,,,0,0.19458051135863916
4929,29.0,2.53,0.105,,,0,0.19458051135863916
4930,28.0,2.87,0.112,,,0,0.19448322110295985
4931,27.0,3.21,0.101,,,0,0.19438597949240838
4932,29.0,3.55,0.095,,,0,0.19428878650266218
4933,32.0,3.23,0.13,,,0,0.19419164210941087
4934,31.0,3.59,0.138,,,0,0.19409454628835618
4935,31.0,4.11,0.144,,,0,0.19399749901521202
4936,35.0,4.61,0.141,,,0,0.19390050026570443
4937,36.0,4.36,0.154,,,0,0.1938035500155716
4938,36.0,4.74,0.186,,,0,0.19370664824056383
4939,36.0,5.23,0.158,28,,0,0.19360979491644356
4940,38.0,5.67,0.144,,,0,0.19351299001898534
4941,37.0,6.4,0.143,,,0,0.19341623352397586
4942,38.0,7.22,0.109,,,0,0.19331952540721387
4943,37.0,7.62,0.112,,,0,0.19322286564451027
4944,39.0,8.2,0.095,,,0,0.19312625421168803
4945,39.0,7.73,0.099,,,0,0.19312625421168803
4946,37.0,7.57,0.098,,,0,0.19312625421168803
4947,37.0,7.47,0.075,,,0,0.19312625421168803
4948,38.0,6.98,0.079,,,0,0.19312625421168803
4949,37.0,3.76,0.077,,,0,0.1930296910845822
4950,37.0,2.76,0.077,,,0,0.19293317623903994
4951,37.0,1.74,0.087,,,0,0.19283670965092042
4952,36.0,1.26,0.086,,,0,0.19274029129609496
4953,37.0,0.88,0.098,,,0,0.19264392115044693
4954,36.0,1.1,0.107,,,0,0.19254759918987172
4955,35.0,1.25,0.078,,,0,0.1924513253902768
4956,35.0,1.55,0.097,,,0,0.19235509972758166
4957,32.0,1.88,0.108,,,0,0.1922589221777179
4958,31.0,2.27,0.139,,,0,0.19216279271662903
4959,30.0,2.61,0.121,,,0,0.19206671132027073
4960,31.0,3.06,0.121,,,0,0.1919706779646106
4961,33.0,3.04,0.149,,,0,0.19187469262562828
4962,31.0,3.4,0.161,,,0,0.19177875527931548
4963,31.0,2.64,0.11,,,0,0.19168286590167583
4964,33.0,2.83,0.128,,,0,0.191587024468725
4965,28.0,3.24,0.126,,,0,0.191587024468725
4966,27.0,3.25,0.144,,,0,0.191587024468725
4967,29.0,3.62,0.148,,,0,0.191587024468725
4968,28.0,3.55,0.127,,,0,0.191587024468725
4969,31.0,1.7,0.176,,,0,0.19149123095649065
4970,30.0,1.43,0.173,,,0,0.19139548534101242
4971,30.0,1.09,0.158,,,0,0.19129978759834193
4972,36.0,0.68,0.17,,,0,0.19120413770454278
4973,34.0,0.78,0.113,,,0,0.19110853563569052
4974,31.0,0.76,0.12,,,0,0.1910129813678727
4975,31.0,0.58,0.124,,,0,0.19091747487718877
4976,33.0,0.59,0.121,,,0,0.1908220161397502
4977,33.0,0.66,0.159,,,0,0.19072660513168033
4978,34.0,0.87,0.135,,,0,0.1906312418291145
4979,34.0,1.12,0.099,,,0,0.19053592620819995
4980,34.0,1.4,0.1,,,0,0.19044065824509587
4981,35.0,1.67,0.1,,,0,0.19034543791597333
4982,35.0,2.0,0.074,,,0,0.19025026519701535
4983,37.0,2.33,0.099,,,0,0.19015514006441686
4984,37.0,2.73,0.094,,,0,0.19006006249438467
4985,36.0,2.56,0.113,,,0,0.19006006249438467
4986,35.0,2.8,0.11,,,0,0.19006006249438467
4987,34.0,2.67,0.107,,,0,0.19006006249438467
4988,37.0,2.89,0.114,,,0,0.19006006249438467
4989,34.0,1.42,0.091,,,0,0.18996503246313748
4990,34.0,1.09,0.093,,,0,0.18987004994690593
4991,31.0,0.98,0.105,,,0,0.1897751149219325
4992,30.0,0.9,0.091,,,0,0.18968022736447154
4993,32.0,1.04,0.101,,,0,0.18958538725078933
4994,30.0,1.02,0.101,,,0,0.18949059455716394
4995,28.0,1.11,0.088,,,0,0.18939584925988537
4996,30.0,1.37,0.094,,,0,0.18930115133525544
4997,30.0,1.67,0.12,,,0,0.1892065007595878
4998,30.0,2.09,0.114,,,0,0.18911189750920804
4999,30.0,2.45,0.118,,,0,0.18901734156045344
5000,30.0,2.84,0.142,,,0,0.1889228328896732
5001,33.0,2.82,0.139,,,0,0.1888283714732284
5002,33.0,3.2,0.115,,,0,0.1888283714732284
5003,32.0,3.47,0.094,,,0,0.1888283714732284
5004,33.0,3.52,0.093,,,0,0.1888283714732284
5005,37.0,1.8,0.09,,,0,0.1888283714732284
5006,36.0,0.91,0.112,,,0,0.1888283714732284
5007,31.0,0.53,0.104,,,0,0.1888283714732284
5008,34.0,0.55,0.111,,,0,0.1888283714732284
5009,37.0,0.5,0.117,,,0,0.1888283714732284
5010,34.0,0.64,0.132,,,0,0.1888283714732284
5011,33.0,0.83,0.138,,,0,0.1888283714732284
5012,38.0,1.0,0.15,,,0,0.1888283714732284
5013,38.0,1.17,0.152,,,0,0.1888283714732284
5014,36.0,1.42,0.125,,,0,0.1888283714732284
5015,36.0,1.49,0.111,,,0,0.1888283714732284
5016,37.0,1.71,0.089,,,0,0.1888283714732284
5017,38.0,1.74,0.109,,,0,0.1888283714732284
5018,36.0,1.95,0.118,,,0,0.1888283714732284
5019,34.0,2.3,0.105,,,0,0.1888283714732284
5020,35.0,2.06,0.121,,,0,0.1888283714732284
5021,33.0,2.31,0.128,,,0,0.1888283714732284
5022,31.0,2.68,0.117,,,0,0.1888283714732284
5023,33.0,3.17,0.131,,,0,0.1888283714732284
5024,34.0,3.63,0.109,,,0,0.1888283714732284
5025,36.0,3.8,0.136,,,0,0.1887339572874918
5026,37.0,4.29,0.128,,,0,0.18863959030884805
5027,37.0,4.91,0.107,,,0,0.18854527051369363
5028,38.0,5.39,0.107,,,0,0.1884509978784368
5029,37.0,6.0,0.109,,,0,0.1883567723794976
5030,36.0,6.98,0.096,,29,0,0.18826259399330786
5031,37.0,7.55,0.105,,,0,0.1881684626963112
5032,38.0,8.34,0.107,,,0,0.18807437846496305
5033,39.0,8.02,0.127,,,0,0.18798034127573057
5034,39.0,8.61,0.128,,,0,0.18788635110509272
5035,38.0,9.2,0.086,,,0,0.1877924079295402
5036,39.0,9.78,0.083,,,0,0.18769851172557542
5037,38.0,10.86,0.069,,,0,0.18760466246971264
5038,37.0,11.77,0.079,,,0,0.1875108601384778
5039,37.0,12.71,0.08,,,0,0.18741710470840856
5040,37.0,12.17,0.08,,,0,0.18741710470840856
5041,41.0,9.05,0.106,,,0,0.18741710470840856
5042,41.0,9.15,0.111,,,0,0.18741710470840856
5043,41.0,9.62,0.1,,,0,0.18741710470840856
5044,44.0,6.38,0.1,,,0,0.18732339615605437
5045,45.0,4.24,0.104,,,0,0.18722973445797636
5046,43.0,3.38,0.108,,,0,0.18713611959074739
5047,44.0,3.04,0.122,,,0,0.18704255153095203
5048,47.0,3.29,0.129,,,0,0.18694903025518655
5049,49.0,2.61,0.136,,,0,0.18685555574005897
5050,48.0,1.02,0.106,,,0,0.18676212796218894
5051,48.0,0.4,0.107,,,0,0.18666874689820787
5052,46.0,0.53,0.12,,,0,0.18657541252475876
5053,42.0,0.6,0.125,,,0,0.18648212481849638
5054,41.0,0.71,0.122,,,0,0.18638888375608714
5055,38.0,0.87,0.135,,,0,0.18629568931420912
5056,38.0,1.05,0.168,,,0,0.18620254146955204
5057,39.0,1.13,0.176,,,0,0.18610944019881728
5058,37.0,1.33,0.184,,,0,0.18601638547871788
5059,35.0,1.56,0.185,,,0,0.18592337728597852
5060,36.0,1.85,0.164,,,0,0.18592337728597852
5061,36.0,2.21,0.167,,,0,0.18592337728597852
5062,36.0,2.56,0.147,,,0,0.18592337728597852
5063,35.0,2.63,0.157,,,0,0.18592337728597852
5064,34.0,1.24,0.107,,,0,0.18583041559733554
5065,35.0,0.66,0.123,,,0,0.18573750038953687
5066,34.0,0.63,0.126,,,0,0.1856446316393421
5067,32.0,0.71,0.094,,,0,0.18555180932352244
5068,34.0,0.9,0.109,,,0,0.1854590334188607
5069,34.0,1.04,0.083,,,0,0.18536630390215128
5070,31.0,1.16,0.101,,,0,0.1852736207502002
5071,31.0,1.36,0.1,,,0,0.18518098393982513
5072,31.0,1.73,0.115,,,0,0.18508839344785522
5073,32.0,1.8,0.139,,,0,0.1849958492511313
5074,32.0,2.18,0.132,,,0,0.18490335132650573
5075,33.0,2.53,0.107,,,0,0.1848108996508425
5076,33.0,3.2,0.093,,,0,0.18471849420101707
5077,37.0,2.91,0.109,,,0,0.18462613495391658
5078,38.0,3.3,0.109,,,0,0.18453382188643963
5079,37.0,3.73,0.109,,,0,0.1844415549754964
5080,40.0,4.35,0.117,,,0,0.18434933419800867
5081,42.0,4.16,0.13,,,0,0.18425715953090968
5082,41.0,4.92,0.146,,,0,0.18416503095114423
5083,42.0,5.37,0.137,,,0,0.18407294843566865
5084,43.0,6.06,0.136,,,0,0.18407294843566865
5085,42.0,6.81,0.133,,,0,0.18407294843566865
5086,42.0,7.47,0.12,,,0,0.18407294843566865
5087,41.0,7.09,0.11,,,0,0.18407294843566865
5088,42.0,3.66,0.089,,,0,0.18398091196145083
5089,44.0,1.74,0.108,,,0,0.18388892150547012
5090,43.0,1.45,0.092,,,0,0.1837969770447174
5091,41.0,1.35,0.096,,,0,0.18370507855619506
5092,42.0,1.61,0.085,,,0,0.18370507855619506
5093,40.0,1.65,0.081,,,0,0.18370507855619506
5094,38.0,1.73,0.091,,,0,0.18370507855619506
5095,37.0,2.06,0.115,,,0,0.18370507855619506
5096,39.0,2.42,0.158,,,0,0.18370507855619506
5097,39.0,1.22,0.163,,,0,0.18370507855619506
5098,38.0,1.29,0.165,,,0,0.18370507855619506
5099,32.0,1.53,0.141,,,0,0.18370507855619506
5100,32.0,1.78,0.146,,,0,0.18370507855619506
5101,33.0,2.09,0.123,,,0,0.18370507855619506
5102,30.0,2.37,0.134,,,0,0.18370507855619506
5103,29.0,2.8,0.119,,,0,0.18361322601691696
5104,28.0,3.11,0.139,,,0,0.1835214194039085
5105,30.0,3.17,0.176,,,0,0.18342965869420658
5106,30.0,3.75,0.146,,,0,0.1833379438648595
5107,30.0,4.11,0.141,,,0,0.18324627489292708
5108,32.0,4.84,0.104,,,0,0.18315465175548062
5109,32.0,5.22,0.101,,,0,0.1830630744296029
5110,29.0,6.11,0.085,,,0,0.18297154289238812
5111,27.0,6.55,0.101,,,0,0.18288005712094194
5112,29.0,7.5,0.094,21,,0,0.18278861709238148
5113,34.0,5.95,0.112,,,0,0.1826972227838353
5114,33.0,6.15,0.127,,,0,0.1826058741724434
5115,33.0,6.65,0.129,,,0,0.1825145712353572
5116,37.0,6.58,0.115,,,0,0.1824233139497395
5117,37.0,6.96,0.121,,,0,0.18233210229276464
5118,37.0,7.49,0.135,,,0,0.18233210229276464
5119,38.0,7.88,0.152,,,0,0.18233210229276464
5120,41.0,7.73,0.16,,,0,0.18233210229276464
5121,41.0,7.07,0.153,,,0,0.18233210229276464
5122,42.0,3.15,0.139,,,0,0.18224093624161827
5123,41.0,1.31,0.126,,,0,0.18214981577349748
5124,42.0,0.77,0.108,,,0,0.18205874086561075
5125,42.0,0.94,0.067,,,0,0.18196771149517796
5126,42.0,0.74,0.076,,,0,0.18187672763943039
5127,40.0,0.92,0.068,,,0,0.18178578927561068
5128,41.0,0.69,0.097,,,0,0.1816948963809729
5129,44.0,0.75,0.103,,,0,0.1816040489327824
5130,43.0,1.02,0.119,,,0,0.18151324690831602
5131,42.0,1.3,0.148,,,0,0.18142249028486188
5132,43.0,1.7,0.145,,,0,0.18133177903971945
5133,40.0,2.09,0.135,,,0,0.1812411131501996
5134,39.0,2.52,0.134,,,0,0.18115049259362453
5135,39.0,3.04,0.123,,,0,0.18105991734732774
5136,40.0,3.46,0.117,,,0,0.1809693873886541
5137,40.0,3.47,0.11,,,0,0.18087890269495976
5138,41.0,4.04,0.11,,,0,0.18087890269495976
5139,40.0,4.31,0.099,,,0,0.18087890269495976
5140,41.0,4.29,0.097,,,0,0.18087890269495976
5141,39.0,4.72,0.093,,,0,0.18087890269495976
5142,39.0,3.24,0.073,,,0,0.1807884632436123
5143,39.0,3.13,0.089,,,0,0.1806980690119905
5144,36.0,3.31,0.09,,,0,0.1806077199774845
5145,38.0,2.96,0.109,,,0,0.18051741611749578
5146,35.0,3.46,0.096,,,0,0.18042715740943704
5147,34.0,3.6,0.089,,,0,0.18033694383073234
5148,34.0,4.02,0.085,,,0,0.18024677535881697
5149,38.0,3.43,0.108,,,0,0.1801566519711376
5150,37.0,3.6,0.136,,,0,0.18006657364515202
5151,36.0,3.84,0.153,,,0,0.17997654035832947
5152,41.0,4.21,0.151,,,0,0.17988655208815033
5153,43.0,4.14,0.189,,,0,0.17979660881210627
5154,42.0,4.44,0.17,,,0,0.17970671050770023
5155,42.0,4.8,0.154,,,0,0.1796168571524464
5156,48.0,5.17,0.161,,,0,0.17952704872387018
5157,48.0,5.65,0.149,,,0,0.17943728519950825
5158,47.0,3.27,0.115,,,0,0.17943728519950825
5159,48.0,2.95,0.111,,,0,0.17943728519950825
5160,44.0,3.17,0.116,,,0,0.17943728519950825
5161,46.0,2.95,0.117,,,0,0.17943728519950825
5162,45.0,1.27,0.092,,,0,0.1793475665569085
5163,41.0,0.8,0.092,,,0,0.17925789277363005
5164,41.0,0.38,0.118,,,0,0.17916826382724324
5165,39.0,0.47,0.107,,,0,0.17907867969532962
5166,35.0,0.47,0.123,,,0,0.17898914035548197
5167,35.0,0.5,0.124,,,0,0.17889964578530423
5168,36.0,0.63,0.136,,,0,0.1788101959624116
5169,36.0,0.81,0.128,,,0,0.1787207908644304
5170,35.0,1.03,0.136,,,0,0.1786314304689982
5171,36.0,1.3,0.135,,,0,0.17854211475376372
5172,35.0,1.36,0.105,,,0,0.17845284369638684
5173,34.0,1.57,0.123,,,0,0.17836361727453864
5174,34.0,1.89,0.129,,,0,0.17827443546590138
5175,33.0,2.33,0.119,,,0,0.17818529824816845
5176,31.0,2.73,0.119,,,0,0.17809620559904438
5177,34.0,2.77,0.152,,,0,0.17800715749624488
5178,33.0,3.48,0.137,,,0,0.17800715749624488
5179,31.0,3.28,0.126,,,0,0.17800715749624488
5180,34.0,3.39,0.12,,,0,0.17800715749624488
5181,33.0,3.62,0.13,,,0,0.17800715749624488
5182,33.0,1.76,0.123,,,0,0.17791815391749677
5183,32.0,1.19,0.114,,,0,0.17791815391749677
5184,30.0,1.14,0.091,,,0,0.17791815391749677
5185,34.0,0.85,0.129,,,0,0.17791815391749677
5186,34.0,0.89,0.119,,,0,0.17791815391749677
5187,33.0,1.13,0.127,,,0,0.17791815391749677
5188,37.0,1.21,0.126,,,0,0.17791815391749677
5189,38.0,1.23,0.126,,,0,0.17791815391749677
5190,36.0,1.47,0.133,,,0,0.17791815391749677
5191,36.0,1.68,0.148,,,0,0.17791815391749677
5192,40.0,1.94,0.172,,,0,0.17791815391749677
5193,42.0,1.98,0.158,,,0,0.17791815391749677
5194,42.0,2.28,0.141,,,0,0.17791815391749677
5195,42.0,2.59,0.117,,,0,0.17791815391749677
5196,44.0,2.96,0.095,,,0,0.17791815391749677
5197,44.0,2.46,0.111,,,0,0.17791815391749677
5198,43.0,2.73,0.104,,,0,0.17791815391749677
5199,38.0,3.15,0.085,,,0,0.17791815391749677
5200,39.0,3.63,0.084,,,0,0.17791815391749677
5201,41.0,3.6,0.096,,,0,0.17791815391749677
5202,37.0,4.22,0.099,,,0,0.17791815391749677
5203,36.0,4.43,0.123,,,0,0.17791815391749677
5204,38.0,4.85,0.119,,,0,0.17782919484053802
5205,37.0,5.37,0.135,,,0,0.17774028024311778
5206,35.0,5.79,0.107,,,0,0.17765141010299623
5207,36.0,6.17,0.111,,,0,0.17756258439794476
5208,36.0,6.65,0.128,,,0,0.1774738031057458
5209,38.0,6.52,0.122,,,0,0.17738506620419292
5210,37.0,7.09,0.114,,29,0,0.17729637367109083
5211,37.0,7.69,0.116,,,0,0.17720772548425529
5212,39.0,8.3,0.123,,,0,0.17711912162151316
5213,39.0,9.14,0.088,,,0,0.17703056206070242
5214,39.0,9.86,0.089,,,0,0.17694204677967207
5215,40.0,10.65,0.105,,,0,0.17685357575628224
5216,40.0,11.31,0.095,,,0,0.17676514896840412
5217,42.0,11.06,0.098,,,0,0.17667676639391994
5218,40.0,12.12,0.108,,,0,0.176588428010723
5219,40.0,12.57,0.088,,,0,0.176588428010723
5220,41.0,12.53,0.076,,,0,0.176588428010723
5221,44.0,9.75,0.108,,,0,0.176588428010723
5222,44.0,9.37,0.106,,,0,0.176588428010723
5223,44.0,7.25,0.122,,,0,0.17650013379671764
5224,48.0,5.97,0.115,,,0,0.17641188372981928
5225,49.0,3.78,0.137,,,0,0.17632367778795438
5226,49.0,3.17,0.144,,,0,0.17623551594906042
5227,49.0,2.47,0.128,,,0,0.1761473981910859
5228,51.0,2.31,0.141,,,0,0.17605932449199038
5229,51.0,1.7,0.138,,,0,0.17597129482974438
5230,50.0,1.42,0.125,,,0,0.17588330918232953
5231,48.0,1.08,0.131,,,0,0.17579536752773836
5232,50.0,1.26,0.12,,,0,0.1757074698439745
5233,50.0,1.39,0.115,,,0,0.17561961610905252
