step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time,reward,epsilon
574,15,3.5,0.073,,,0,0.7550944940066497
575,15,4.0,0.061,,,0,0.7544904184114444
576,16,4.72,0.051,,,0,0.7538868260767152
577,21,2.8,0.074,,,0,0.7538868260767152
578,20,2.69,0.077,,,0,0.7538868260767152
579,20,3.0,0.065,,,0,0.7538868260767152
580,20,3.55,0.066,,,0,0.7538868260767152
581,23,0.65,0.069,,,0,0.7532837166158538
582,22,0.07,0.074,,,0,0.7526810896425611
583,20,0.07,0.088,,,0,0.752078944770847
584,22,0.14,0.091,,,0,0.7514772816150304
585,23,0.27,0.102,,,0,0.7508760997897383
586,22,0.36,0.1,,,0,0.7502753989099066
587,22,0.48,0.084,,,0,0.7496751785907786
588,20,0.61,0.082,,,0,0.7490754384479059
589,21,0.76,0.07,,,0,0.7484761780971476
590,20,0.91,0.077,,,0,0.7478773971546698
591,20,1.09,0.089,,,0,0.7472790952369461
592,20,1.36,0.106,,,0,0.7472790952369461
593,21,1.49,0.089,,,0,0.7472790952369461
594,21,1.81,0.103,,,0,0.7472790952369461
595,20,1.63,0.075,,,0,0.7472790952369461
596,19,0.94,0.07,,,0,0.7472790952369461
597,20,0.94,0.078,,,0,0.7472790952369461
598,20,1.12,0.064,,,0,0.7472790952369461
599,19,1.3,0.059,,,0,0.7472790952369461
600,19,1.73,0.063,,,0,0.7472790952369461
601,21,1.91,0.072,,,0,0.7472790952369461
602,20,2.45,0.062,,,0,0.7472790952369461
603,19,2.27,0.065,,,0,0.7472790952369461
604,19,2.46,0.062,,,0,0.7472790952369461
605,19,2.71,0.057,,,0,0.7472790952369461
606,18,3.11,0.062,,,0,0.7472790952369461
607,18,3.0,0.069,,,0,0.7472790952369461
608,17,3.07,0.064,,,0,0.7472790952369461
609,19,2.97,0.078,,,0,0.7472790952369461
610,18,3.52,0.066,,,0,0.7472790952369461
611,17,3.9,0.059,,,0,0.7466812719607565
612,17,4.43,0.062,,,0,0.7460839269431879
613,20,3.86,0.071,,,0,0.7454870598016333
614,19,4.17,0.094,,,0,0.744890670153792
615,19,4.62,0.101,,,0,0.744294757617669
616,21,4.94,0.133,,,0,0.7436993218115748
617,24,4.84,0.122,,,0,0.7431043623541256
618,24,5.28,0.13,,,0,0.7425098788642422
619,23,5.58,0.113,,,0,0.7419158709611509
620,25,6.45,0.105,29,,0,0.7413223382643819
621,26,6.85,0.108,,,0,0.7407292803937704
622,25,7.24,0.099,,,0,0.7401366969694554
623,25,7.88,0.074,,,0,0.7395445876118798
624,25,8.83,0.079,,,0,0.7389529519417902
625,27,8.18,0.068,,,0,0.7383617895802368
626,26,8.56,0.078,,,0,0.7377711001485726
627,26,8.97,0.063,,,0,0.7371808832684538
628,24,8.59,0.05,,,0,0.7371808832684538
629,25,8.97,0.053,,,0,0.7371808832684538
630,25,10.03,0.055,,,0,0.7371808832684538
631,24,9.59,0.06,,,0,0.7371808832684538
632,24,4.03,0.048,,,0,0.736591138561839
633,26,0.78,0.054,,,0,0.7360018656509895
634,25,0.31,0.058,,,0,0.7354130641584686
635,24,0.33,0.045,,,0,0.7348247337071419
636,23,0.31,0.06,,,0,0.7342368739201761
637,24,0.5,0.041,,,0,0.7336494844210399
638,22,0.71,0.044,,,0,0.7330625648335031
639,22,0.94,0.067,,,0,0.7324761147816362
640,23,1.06,0.077,,,0,0.7318901338898108
641,24,1.13,0.081,,,0,0.731304621782699
642,24,1.41,0.102,,,0,0.7307195780852728
643,24,1.51,0.093,,,0,0.7301350024228045
644,23,1.69,0.097,,,0,0.7295508944208662
645,23,1.9,0.1,,,0,0.7289672537053294
646,22,2.18,0.123,,,0,0.7283840799023652
647,21,2.51,0.133,,,0,0.7278013726384432
648,21,2.86,0.129,,,0,0.7272191315403325
649,26,2.35,0.129,,,0,0.7266373562351002
650,25,2.56,0.123,,,0,0.7266373562351002
651,25,2.79,0.164,,,0,0.7266373562351002
652,25,3.15,0.127,,,0,0.7266373562351002
653,28,3.49,0.114,,,0,0.7266373562351002
654,27,1.19,0.101,,,0,0.7260560463501121
655,26,0.48,0.097,,,0,0.725475201513032
656,28,0.2,0.105,,,0,0.7248948213518216
657,29,0.27,0.107,,,0,0.7243149054947401
658,27,0.41,0.086,,,0,0.7237354535703443
659,27,0.63,0.055,,,0,0.723156465207488
660,26,0.88,0.059,,,0,0.7225779400353219
661,25,1.15,0.064,,,0,0.7219998776832937
662,24,1.51,0.079,,,0,0.721422277781147
663,24,1.81,0.089,,,0,0.7208451399589221
664,23,2.17,0.081,,,0,0.720268463846955
665,24,2.23,0.106,,,0,0.7196922490758774
666,24,2.62,0.103,,,0,0.7191164952766167
667,23,3.0,0.091,,,0,0.7185412020803954
668,23,3.59,0.087,,,0,0.717966369118731
669,23,4.14,0.083,,,0,0.7173919960234361
670,23,4.8,0.084,,,0,0.7168180824266173
671,23,4.78,0.088,,,0,0.7168180824266173
672,22,5.0,0.071,,,0,0.7168180824266173
673,24,5.14,0.087,,,0,0.7168180824266173
674,24,5.88,0.059,,,0,0.7168180824266173
675,23,3.74,0.072,,,0,0.716244627960676
676,23,1.73,0.068,,,0,0.7156716322583074
677,22,0.42,0.076,,,0,0.7150990949525008
678,20,0.53,0.079,,,0,0.7145270156765388
679,20,0.2,0.089,,,0,0.7139553940639976
680,20,0.33,0.088,,,0,0.7133842297487464
681,20,0.4,0.106,,,0,0.7128135223649473
682,20,0.57,0.115,,,0,0.7128135223649473
683,20,0.74,0.099,,,0,0.7128135223649473
684,20,0.94,0.079,,,0,0.7128135223649473
685,24,0.79,0.099,,,0,0.7128135223649473
686,23,0.56,0.092,,,0,0.7128135223649473
687,23,0.6,0.104,,,0,0.7128135223649473
688,24,0.68,0.098,,,0,0.7128135223649473
689,27,0.8,0.099,,,0,0.7128135223649473
690,26,1.0,0.1,,,0,0.7128135223649473
691,26,1.12,0.093,,,0,0.7128135223649473
692,29,1.43,0.119,,,0,0.7122432715470554
693,28,1.82,0.101,,,0,0.7116734769298177
694,27,1.73,0.112,,,0,0.7111041381482739
695,27,2.11,0.102,,,0,0.7105352548377553
696,27,2.51,0.098,,,0,0.709966826633885
697,29,2.44,0.108,,,0,0.7093988531725779
698,27,2.79,0.076,,,0,0.7088313340900398
699,26,3.11,0.051,,,0,0.7082642690227678
700,25,3.74,0.067,,,0,0.7076976576075497
701,25,4.03,0.073,,,0,0.7071314994814636
702,25,4.71,0.08,,,0,0.7065657942818784
703,24,5.18,0.086,,,0,0.7060005416464529
704,25,5.65,0.091,,,0,0.7054357412131357
705,27,5.7,0.09,,,0,0.7048713926201652
706,27,6.22,0.085,,,0,0.7043074955060691
707,27,6.76,0.077,,,0,0.7037440495096642
708,26,7.71,0.08,,27,0,0.7037440495096642
709,26,8.56,0.08,,,0,0.7037440495096642
710,26,9.45,0.076,,,0,0.7037440495096642
711,26,10.32,0.081,,,0,0.7037440495096642
712,25,5.81,0.077,,,0,0.7031810542700564
713,27,2.74,0.073,,,0,0.7026185094266403
714,27,1.06,0.074,,,0,0.702056414619099
715,26,0.94,0.067,,,0,0.7014947694874036
716,25,0.49,0.044,,,0,0.7009335736718137
717,25,0.18,0.048,,,0,0.7003728268128763
718,24,0.27,0.048,,,0,0.699812528551426
719,22,0.41,0.063,,,0,0.6992526785285847
720,22,0.56,0.076,,,0,0.6986932763857618
721,27,0.55,0.109,,,0,0.6981343217646532
722,26,0.7,0.099,,,0,0.6975758143072415
723,24,0.86,0.112,,,0,0.6970177536557957
724,24,1.02,0.125,,,0,0.696460139452871
725,25,1.18,0.114,,,0,0.6959029713413086
726,24,1.4,0.125,,,0,0.6953462489642356
727,24,1.58,0.114,,,0,0.6947899719650642
728,24,1.83,0.133,,,0,0.6947899719650642
729,26,1.91,0.138,,,0,0.6947899719650642
730,26,2.21,0.104,,,0,0.6947899719650642
731,26,2.15,0.079,,,0,0.6947899719650642
732,25,0.69,0.065,,,0,0.6942341399874922
733,25,0.1,0.066,,,0,0.6936787526755022
734,25,0.16,0.05,,,0,0.6931238096733617
735,23,0.24,0.056,,,0,0.692569310625623
736,22,0.37,0.077,,,0,0.6920152551771225
737,24,0.55,0.089,,,0,0.6914616429729807
738,23,0.8,0.071,,,0,0.6909084736586023
739,21,1.14,0.082,,,0,0.6903557468796754
740,21,1.49,0.104,,,0,0.6898034622821716
741,21,1.94,0.092,,,0,0.6892516195123458
742,19,2.41,0.11,,,0,0.6887002182167359
743,19,2.91,0.105,,,0,0.6881492580421624
744,20,3.55,0.099,,,0,0.6875987386357287
745,22,3.57,0.086,,,0,0.6870486596448201
746,22,4.24,0.078,,,0,0.6864990207171042
747,21,4.78,0.079,,,0,0.6859498215005305
748,20,4.97,0.048,,,0,0.6859498215005305
749,21,5.6,0.049,,,0,0.6859498215005305
750,21,6.31,0.049,,,0,0.6859498215005305
751,20,6.54,0.055,,,0,0.6859498215005305
752,21,3.33,0.054,,,0,0.68540106164333
753,23,1.16,0.066,,,0,0.6848527407940154
754,21,0.17,0.062,,,0,0.6843048586013801
755,21,0.17,0.051,,,0,0.683757414714499
756,21,0.27,0.049,,,0,0.6832104087827274
757,23,0.34,0.061,,,0,0.6826638404557013
758,23,0.5,0.076,,,0,0.6821177093833367
759,22,0.65,0.072,,,0,0.68157201521583
760,21,0.78,0.113,,,0,0.6810267576036573
761,24,0.85,0.135,,,0,0.6804819361975744
762,22,1.05,0.139,,,0,0.6799375506486163
763,22,1.25,0.145,,,0,0.6793936006080974
764,23,1.45,0.132,,,0,0.6788500857276109
765,23,1.65,0.139,,,0,0.6783070056590288
766,22,1.85,0.098,,,0,0.6777643600545016
767,22,2.13,0.093,,,0,0.677222148566458
768,23,2.42,0.11,,,0,0.6766803708476048
769,24,2.07,0.093,,,0,0.6766803708476048
770,23,2.1,0.09,,,0,0.6766803708476048
771,23,2.45,0.082,,,0,0.6766803708476048
772,24,2.94,0.082,,,0,0.6766803708476048
773,23,1.12,0.073,,,0,0.6761390265509267
774,22,0.73,0.062,,,0,0.6761390265509267
775,22,0.52,0.073,,,0,0.6761390265509267
776,21,0.66,0.062,,,0,0.6761390265509267
777,24,0.81,0.064,,,0,0.6761390265509267
778,24,0.94,0.062,,,0,0.6761390265509267
779,24,1.24,0.092,,,0,0.6761390265509267
780,24,1.42,0.079,,,0,0.6761390265509267
781,25,1.56,0.07,,,0,0.6761390265509267
782,25,1.94,0.087,,,0,0.6761390265509267
783,24,2.31,0.072,,,0,0.6761390265509267
784,25,2.5,0.078,,,0,0.6761390265509267
785,24,2.25,0.087,,,0,0.6761390265509267
786,23,2.59,0.077,,,0,0.6761390265509267
787,23,2.88,0.069,,,0,0.6761390265509267
788,24,3.47,0.052,,,0,0.6761390265509267
789,21,3.94,0.058,,,0,0.6761390265509267
790,21,4.34,0.067,,,0,0.6761390265509267
791,21,4.58,0.071,,,0,0.6761390265509267
792,22,5.32,0.063,,,0,0.6761390265509267
793,25,4.37,0.084,,,0,0.6755981153296859
794,25,4.71,0.105,,,0,0.6750576368374221
795,25,5.05,0.093,,,0,0.6745175907279521
796,27,5.39,0.122,,,0,0.6739779766553697
797,28,5.73,0.13,,,0,0.6734387942740454
798,28,6.1,0.122,,,0,0.6729000432386262
799,27,6.46,0.117,,,0,0.6723617232040353
800,27,7.21,0.117,,,0,0.6718238338254721
801,30,6.93,0.115,,,0,0.6712863747584117
802,30,7.5,0.119,,,0,0.6707493456586049
803,30,8.1,0.104,,,0,0.670212746182078
804,32,8.95,0.068,,,0,0.6696765759851324
805,32,9.66,0.061,34,,0,0.6691408347243443
806,31,10.41,0.06,,,0,0.6686055220565648
807,30,10.92,0.067,,,0,0.6680706376389195
808,31,11.51,0.068,,,0,0.6680706376389195
809,32,10.53,0.065,,,0,0.6680706376389195
810,31,11.12,0.062,,,0,0.6680706376389195
811,31,12.03,0.067,,,0,0.6680706376389195
812,30,7.49,0.056,,,0,0.6675361811288083
813,31,3.77,0.058,,,0,0.6670021521839052
814,29,1.28,0.071,,,0,0.6664685504621581
815,27,0.61,0.067,,,0,0.6659353756217884
816,28,0.26,0.056,,,0,0.665402627321291
817,29,0.44,0.065,,,0,0.6648703052194339
818,28,0.63,0.071,,,0,0.6643384089752583
819,27,0.85,0.09,,,0,0.6638069382480781
820,24,1.0,0.102,,,0,0.6632758926974797
821,25,1.21,0.113,,,0,0.6627452719833217
822,24,1.44,0.105,,,0,0.662215075765735
823,21,1.67,0.122,,,0,0.6616853037051225
824,22,1.9,0.125,,,0,0.6611559554621583
825,20,1.98,0.104,,,0,0.6606270306977886
826,20,2.27,0.125,,,0,0.6600985290732304
827,20,2.64,0.099,,,0,0.6595704502499719
828,17,2.97,0.093,,,0,0.6590427938897718
829,22,2.8,0.106,,,0,0.6590427938897718
830,22,3.05,0.12,,,0,0.6590427938897718
831,22,3.45,0.117,,,0,0.6590427938897718
832,22,3.05,0.129,,,0,0.6590427938897718
833,25,0.81,0.127,,,0,0.65851555965466
834,25,0.46,0.138,,,0,0.6579887472069362
835,24,0.21,0.097,,,0,0.6574623562091707
836,25,0.32,0.09,,,0,0.6569363863242034
837,24,0.48,0.071,,,0,0.656410837215144
838,23,0.61,0.068,,,0,0.6558857085453719
839,22,0.78,0.063,,,0,0.6553609999785356
840,21,0.97,0.059,,,0,0.6548367111785527
841,22,1.03,0.076,,,0,0.6543128418096098
842,22,1.25,0.101,,,0,0.6537893915361621
843,22,1.53,0.07,,,0,0.6532663600229331
844,22,1.83,0.072,,,0,0.6527437469349148
845,21,2.2,0.064,,,0,0.6522215519373669
846,20,2.57,0.069,,,0,0.651699774695817
847,20,2.91,0.072,,,0,0.6511784148760603
848,20,3.52,0.09,,,0,0.6506574721441595
849,22,3.51,0.075,,,0,0.6506574721441595
850,21,3.61,0.086,,,0,0.6506574721441595
851,21,4.11,0.072,,,0,0.6506574721441595
852,21,4.65,0.076,,,0,0.6506574721441595
853,21,2.06,0.056,,,0,0.6501369461664441
854,21,0.87,0.053,,,0,0.649616836609511
855,19,0.38,0.074,,,0,0.6490971431402234
856,19,0.22,0.061,,,0,0.6485778654257112
857,20,0.35,0.068,,,0,0.6480590031333706
858,19,0.52,0.066,,,0,0.6475405559308639
859,17,0.73,0.075,,,0,0.6470225234861192
860,16,0.97,0.089,,,0,0.6465049054673303
861,17,1.16,0.094,,,0,0.6459877015429564
862,15,1.52,0.088,,,0,0.6459877015429564
863,15,1.72,0.087,,,0,0.6459877015429564
864,16,2.03,0.088,,,0,0.6459877015429564
865,22,1.68,0.114,,,0,0.6459877015429564
866,20,0.29,0.124,,,0,0.6459877015429564
867,21,0.18,0.105,,,0,0.6459877015429564
868,23,0.11,0.075,,,0,0.6459877015429564
869,23,0.17,0.089,,,0,0.6459877015429564
870,21,0.28,0.096,,,0,0.6459877015429564
871,20,0.45,0.101,,,0,0.6459877015429564
872,23,0.64,0.109,,,0,0.6459877015429564
873,23,0.72,0.102,,,0,0.6459877015429564
874,23,0.94,0.093,,,0,0.6459877015429564
875,23,1.21,0.073,,,0,0.6459877015429564
876,24,1.38,0.093,,,0,0.6459877015429564
877,23,1.62,0.067,,,0,0.6459877015429564
878,22,1.88,0.081,,,0,0.645470911381722
879,21,2.18,0.103,,,0,0.6449545346526165
880,21,2.5,0.077,,,0,0.6444385710248944
881,22,2.58,0.07,,,0,0.6439230201680745
882,22,3.03,0.077,,21,0,0.64340788175194
883,22,3.53,0.082,,,0,0.6428931554465384
884,22,4.06,0.073,,,0,0.6423788409221811
885,22,4.76,0.083,,,0,0.6418649378494433
886,22,5.58,0.079,,,0,0.6413514458991637
887,22,6.3,0.076,,,0,0.6408383647424444
888,21,6.64,0.081,,,0,0.6403256940506504
889,23,6.19,0.065,,,0,0.6398134334954099
890,23,6.69,0.075,,,0,0.6393015827486135
891,23,7.93,0.066,,,0,0.6387901414824145
892,23,8.48,0.066,,,0,0.6382791093692286
893,23,8.21,0.05,,,0,0.6382791093692286
894,22,7.97,0.054,,,0,0.6382791093692286
895,22,7.79,0.057,,,0,0.6382791093692286
896,23,7.83,0.059,,,0,0.6382791093692286
897,24,3.0,0.053,,,0,0.6377684860817332
898,24,1.13,0.056,,,0,0.6372582712928678
899,21,0.23,0.046,,,0,0.6367484646758336
900,21,0.16,0.049,,,0,0.6362390659040928
901,26,0.26,0.053,,,0,0.6357300746513695
902,26,0.42,0.066,,,0,0.6352214905916485
903,25,0.61,0.074,,,0,0.6347133133991751
904,25,0.68,0.072,,,0,0.6342055427484558
905,28,0.8,0.1,,,0,0.633698178314257
906,28,1.0,0.097,,,0,0.6331912197716056
907,28,1.1,0.116,,,0,0.6326846667957884
908,30,1.22,0.108,,,0,0.6321785190623518
909,29,1.41,0.12,,,0,0.6316727762471019
910,29,1.61,0.083,,,0,0.6311674380261042
911,28,1.8,0.069,,,0,0.6306625040756833
912,27,2.0,0.084,,,0,0.6301579740724227
913,28,2.0,0.083,,,0,0.6301579740724227
914,28,2.23,0.098,,,0,0.6301579740724227
915,28,2.43,0.093,,,0,0.6301579740724227
916,28,2.68,0.087,,,0,0.6301579740724227
917,28,1.75,0.089,,,0,0.6296538476931647
918,27,0.33,0.09,,,0,0.6291501246150102
919,27,0.29,0.098,,,0,0.6286468045153182
920,28,0.5,0.083,,,0,0.6281438870717059
921,28,0.71,0.071,,,0,0.6276413719620485
922,26,0.97,0.094,,,0,0.6271392588644789
923,26,1.32,0.092,,,0,0.6266375474573873
924,25,1.72,0.084,,,0,0.6261362374194214
925,24,2.11,0.054,,,0,0.6256353284294858
926,23,2.49,0.077,,,0,0.6251348201667422
927,22,2.91,0.074,,,0,0.6246347123106087
928,21,3.34,0.085,,,0,0.6241350045407602
929,22,3.44,0.073,,,0,0.6236356965371276
930,22,3.87,0.095,,,0,0.6231367879798979
931,22,4.31,0.073,,,0,0.6226382785495139
932,22,4.74,0.081,,,0,0.6221401679266743
933,22,4.58,0.081,,,0,0.6221401679266743
934,21,4.94,0.073,,,0,0.6221401679266743
935,21,5.38,0.067,,,0,0.6221401679266743
936,22,5.79,0.071,,,0,0.6221401679266743
937,27,1.95,0.065,,,0,0.6216424557923329
938,27,1.02,0.087,,,0,0.621145141827699
939,24,0.37,0.082,,,0,0.6206482257142368
940,24,0.16,0.081,,,0,0.6201517071336654
941,26,0.28,0.092,,,0,0.6196555857679584
942,25,0.44,0.101,,,0,0.6191598612993441
943,23,0.55,0.104,,,0,0.6186645334103046
944,25,0.68,0.132,,,0,0.6181696017835763
945,26,0.78,0.155,,,0,0.6176750661021494
946,25,0.95,0.14,,,0,0.6171809260492677
947,24,1.12,0.122,,,0,0.6166871813084283
948,23,1.3,0.121,,,0,0.6161938315633815
949,22,1.48,0.104,,,0,0.6157008764981308
950,21,1.74,0.119,,,0,0.6152083157969322
951,20,1.92,0.089,,,0,0.6147161491442947
952,19,1.89,0.103,,,0,0.6147161491442947
953,21,1.97,0.109,,,0,0.6147161491442947
954,22,2.24,0.116,,,0,0.6147161491442947
955,22,2.58,0.062,,,0,0.6147161491442947
956,21,0.8,0.058,,,0,0.6147161491442947
957,22,0.74,0.072,,,0,0.6147161491442947
958,19,1.0,0.064,,,0,0.6147161491442947
959,19,1.27,0.068,,,0,0.6147161491442947
960,20,1.68,0.069,,,0,0.6147161491442947
961,19,1.75,0.07,,,0,0.6147161491442947
962,19,2.1,0.072,,,0,0.6147161491442947
963,19,2.5,0.066,,,0,0.6147161491442947
964,16,2.87,0.062,,,0,0.6142243762249793
965,17,3.03,0.058,,,0,0.6137329967239993
966,17,3.37,0.073,,,0,0.6132420103266201
967,16,3.6,0.093,,,0,0.6127514167183588
968,16,4.07,0.083,,,0,0.612261215584984
969,17,3.0,0.081,,,0,0.611771406612516
970,17,2.3,0.076,,,0,0.611281989487226
971,17,2.62,0.062,,,0,0.6107929638956362
972,16,3.0,0.073,,,0,0.6103043295245196
973,21,2.62,0.074,,,0,0.6098160860609
974,19,3.0,0.087,,,0,0.6093282331920512
975,19,3.33,0.096,,,0,0.6088407706054976
976,20,3.82,0.109,,,0,0.6083536979890132
977,23,3.89,0.113,26,,0,0.6078670150306219
978,23,4.31,0.109,,,0,0.6073807214185974
979,23,4.63,0.115,,,0,0.6068948168414625
980,23,3.91,0.11,,,0,0.6068948168414625
981,24,3.61,0.088,,,0,0.6068948168414625
982,24,3.85,0.086,,,0,0.6068948168414625
983,24,4.09,0.081,,,0,0.6068948168414625
984,24,0.97,0.081,,,0,0.6064093009879893
985,26,0.03,0.078,,,0,0.6059241735471989
986,23,0.06,0.07,,,0,0.6054394342083611
987,22,0.15,0.055,,,0,0.6049550826609944
988,22,0.25,0.054,,,0,0.6044711185948656
989,20,0.41,0.048,,,0,0.6039875416999897
990,19,0.59,0.06,,,0,0.6035043516666296
991,19,0.91,0.053,,,0,0.6030215481852963
992,17,1.23,0.057,,,0,0.602539130946748
993,18,1.37,0.083,,,0,0.6020570996419906
994,18,1.71,0.073,,,0,0.601575453962277
995,16,2.0,0.071,,,0,0.6010941935991071
996,16,2.29,0.065,,,0,0.6006133182442278
997,17,2.7,0.072,,,0,0.6001328275896324
998,16,3.16,0.07,,,0,0.5996527213275606
999,16,3.9,0.072,,,0,0.5991729991504986
1000,16,3.38,0.079,,,0,0.5991729991504986
1001,17,3.13,0.07,,,0,0.5991729991504986
1002,17,3.53,0.073,,,0,0.5991729991504986
1003,17,3.87,0.057,,,0,0.5991729991504986
1004,16,1.15,0.043,,,0,0.5986936607511781
1005,17,0.0,0.055,,,0,0.5982147058225772
1006,15,0.0,0.054,,,0,0.5977361340579191
1007,14,0.13,0.059,,,0,0.5972579451506728
1008,15,0.3,0.067,,,0,0.5967801387945522
1009,19,0.37,0.072,,,0,0.5963027146835165
1010,19,0.49,0.096,,,0,0.5958256725117697
1011,18,0.66,0.106,,,0,0.5953490119737602
1012,17,0.83,0.116,,,0,0.5948727327641812
1013,19,0.91,0.106,,,0,0.5943968345779698
1014,19,1.09,0.122,,,0,0.5939213171103074
1015,18,1.29,0.114,,,0,0.5934461800566191
1016,19,1.21,0.122,,,0,0.5929714231125738
1017,21,1.26,0.116,,,0,0.5924970459740837
1018,20,1.53,0.092,,,0,0.5920230483373045
1019,20,1.8,0.068,,,0,0.5915494298986346
1020,20,2.09,0.074,,,0,0.5910761903547157
1021,21,2.39,0.057,,,0,0.5906033294024319
1022,20,2.18,0.06,,,0,0.5906033294024319
1023,19,1.9,0.049,,,0,0.5906033294024319
1024,20,2.27,0.054,,,0,0.5906033294024319
1025,22,2.36,0.062,,,0,0.5906033294024319
1026,22,0.33,0.043,,,0,0.5901308467389099
1027,22,0.33,0.052,,,0,0.5896587420615188
1028,18,0.58,0.051,,,0,0.5891870150678695
1029,19,0.87,0.072,,,0,0.5887156654558152
1030,18,1.21,0.047,,,0,0.5882446929234506
1031,16,1.45,0.058,,,0,0.5877740971691119
1032,17,1.72,0.07,,,0,0.5873038778913766
1033,17,1.76,0.114,,,0,0.5868340347890635
1034,16,2.13,0.11,,,0,0.5863645675612322
1035,16,2.42,0.088,,,0,0.5858954759071833
1036,17,2.71,0.103,,,0,0.5854267595264575
1037,15,3.0,0.099,,,0,0.5849584181188363
1038,15,3.64,0.093,,,0,0.5844904513843412
1039,15,4.15,0.106,,,0,0.5840228590232337
1040,16,4.69,0.076,,,0,0.5835556407360151
1041,18,4.4,0.1,,,0,0.5830887962234262
1042,17,4.19,0.082,,,0,0.5830887962234262
1043,17,4.65,0.085,,,0,0.5830887962234262
1044,17,5.2,0.041,,,0,0.5830887962234262
1045,22,4.38,0.058,,,0,0.5830887962234262
1046,22,0.81,0.06,,,0,0.5830887962234262
1047,22,0.13,0.078,,,0,0.5830887962234262
1048,21,0.23,0.097,,,0,0.5830887962234262
1049,23,0.34,0.102,,,0,0.5830887962234262
1050,23,0.5,0.082,,,0,0.5830887962234262
1051,19,0.68,0.092,,,0,0.5830887962234262
1052,21,0.79,0.093,,,0,0.5830887962234262
1053,21,0.94,0.09,,,0,0.5830887962234262
1054,20,1.09,0.11,,,0,0.5830887962234262
1055,19,1.26,0.079,,,0,0.5830887962234262
1056,19,1.41,0.073,,,0,0.5830887962234262
1057,20,1.49,0.057,,,0,0.5830887962234262
1058,20,1.72,0.073,,,0,0.5826223251864475
1059,19,2.03,0.075,,,0,0.5821562273262983
1060,20,2.29,0.052,,,0,0.5816905023444373
1061,20,2.57,0.058,,,0,0.5812251499425617
1062,19,2.97,0.073,,,0,0.5807601698226076
1063,18,3.65,0.072,,22,0,0.5802955616867495
1064,19,4.06,0.065,,,0,0.5798313252374
1065,21,4.21,0.067,,,0,0.5793674601772101
1066,20,5.0,0.06,,,0,0.5789039662090683
1067,20,5.7,0.059,,,0,0.578440843036101
1068,20,6.68,0.068,,,0,0.5779780903616721
1069,21,7.25,0.067,,,0,0.5775157078893828
1070,20,7.93,0.069,,,0,0.5770536953230713
1071,20,8.52,0.076,,,0,0.5765920523668128
1072,21,9.11,0.078,,,0,0.5761307787249194
1073,22,7.65,0.082,,,0,0.5761307787249194
1074,22,7.87,0.091,,,0,0.5761307787249194
1075,22,8.35,0.073,,,0,0.5761307787249194
1076,23,7.94,0.053,,,0,0.5761307787249194
1077,21,2.97,0.053,,,0,0.5756698741019394
1078,21,1.71,0.046,,,0,0.5752093382026578
1079,20,1.47,0.041,,,0,0.5747491707320957
1080,20,0.72,0.051,,,0,0.5742893713955101
1081,24,0.25,0.057,,,0,0.5738299398983936
1082,24,0.38,0.068,,,0,0.5733708759464748
1083,24,0.59,0.071,,,0,0.5729121792457177
1084,24,0.82,0.077,,,0,0.5724538495023211
1085,25,1.11,0.107,,,0,0.5719958864227193
1086,25,1.37,0.122,,,0,0.5715382897135811
1087,25,1.66,0.143,,,0,0.5710810590818103
1088,28,1.76,0.141,,,0,0.5706241942345448
1089,28,1.69,0.135,,,0,0.5701676948791572
1090,27,1.92,0.117,,,0,0.5697115607232539
1091,27,1.93,0.075,,,0,0.5692557914746753
1092,26,2.02,0.069,,,0,0.5688003868414956
1093,25,2.29,0.072,,,0,0.5683453465320224
1094,24,2.5,0.081,,,0,0.5678906702547968
1095,23,2.78,0.079,,,0,0.5674363577185929
1096,22,3.08,0.093,,,0,0.5674363577185929
1097,23,2.74,0.096,,,0,0.5674363577185929
1098,23,2.89,0.092,,,0,0.5674363577185929
1099,23,3.33,0.094,,,0,0.5674363577185929
1100,22,0.22,0.077,,,0,0.566982408632418
1101,23,0.08,0.078,,,0,0.5665288227055121
1102,21,0.18,0.084,,,0,0.5660755996473477
1103,20,0.39,0.087,,,0,0.5656227391676297
1104,20,0.64,0.086,,,0,0.5651702409762956
1105,22,0.83,0.061,,,0,0.5647181047835146
1106,21,1.11,0.076,,,0,0.5642663302996878
1107,20,1.44,0.091,,,0,0.563814917235448
1108,19,1.84,0.086,,,0,0.5633638653016596
1109,19,2.19,0.089,,,0,0.5629131742094182
1110,18,2.53,0.102,,,0,0.5624628436700507
1111,17,3.0,0.102,,,0,0.5620128733951146
